性别,宗教,政治面貌,学历,学科,是否干部,社团类型,成长环境,是否接受过资助,大学是否志愿服务,项目开展频率,项目活动次数,活动持续时间,选择服务时间,参与项目总数,服务总时长,往返车程,服务类型之环保,社区,福利机构,助学助教,博物馆等,大型活动,其他,参与途径之学校社团,学院及班组织,校外项目,老师提供,其他途径,角色,培训情况,培训者,动机之增长才干,奉献社会,结交朋友,跟风,现实因素,其他动机,初衷实现,服务中断,中断服务之时间过多,不能自身能力,不认同项目目标,失去新鲜感,缺培训无法胜任,不认同组织形式,其他原因,争执,争执对象,争执强度,个人责任,个人处置,争执影响,未发生争执原因,挫折感,志愿服务现状满意度,过程快乐感,项目形式主义,解决困难主动性,志愿者素质,周围对志愿服务态度,服务后总结反馈,热情退却,服务提升能力,重视志愿者作用,F1,F2,F31,F32,F33,F34,满意度,动机实现,动机之被动,奉献社会1,动机之利他,动机之利己,动机之利己1,动机之利己2,动机之被动1,动机分布,动机分类,参加项目数,参加项目数量,满意度累计,失落,服务时间
1.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,0.3143008142050943,0.38618800102542694,0.13181138132199838,0.7379155217969151,0.590799275699723,-0.481227486025865,19.77406799552641,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,24.0,1.0,0.0
1.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,0.3143008142050943,0.38618800102542694,0.13181138132199838,0.7379155217969151,0.590799275699723,-0.481227486025865,19.77406799552641,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,24.0,1.0,0.0
1.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,0.3143008142050943,0.38618800102542694,0.13181138132199838,0.7379155217969151,0.590799275699723,-0.481227486025865,19.77406799552641,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,24.0,1.0,0.0
1.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,0.3143008142050943,0.38618800102542694,0.13181138132199838,0.7379155217969151,0.590799275699723,-0.481227486025865,19.77406799552641,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,24.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,-1.2048425266985008,0.3280689701731136,0.24220621832346192,1.3921079468358912,-1.4992130136254416,-1.6789118245208807,-21.562992365759413,1.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,17.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,-1.2048425266985008,0.3280689701731136,0.24220621832346192,1.3921079468358912,-1.4992130136254416,-1.6789118245208807,-21.562992365759413,1.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,17.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,-1.2048425266985008,0.3280689701731136,0.24220621832346192,1.3921079468358912,-1.4992130136254416,-1.6789118245208807,-21.562992365759413,1.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,17.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,70.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,-1.2048425266985008,0.3280689701731136,0.24220621832346192,1.3921079468358912,-1.4992130136254416,-1.6789118245208807,-21.562992365759413,1.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,17.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1.1860295725474514,-1.5980029869482213,0.14144872396597521,-1.3648014683906102,1.6004132150928267,-0.8469366111737137,-5.927716151939023,0.0,2.0,0.0,4.0,2.0,7.0,8.0,8.0,15.0,2.0,0.0,0.0,30.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1.1860295725474514,-1.5980029869482213,0.14144872396597521,-1.3648014683906102,1.6004132150928267,-0.8469366111737137,-5.927716151939023,0.0,2.0,0.0,4.0,2.0,7.0,8.0,8.0,15.0,2.0,0.0,0.0,30.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1.1860295725474514,-1.5980029869482213,0.14144872396597521,-1.3648014683906102,1.6004132150928267,-0.8469366111737137,-5.927716151939023,0.0,2.0,0.0,4.0,2.0,7.0,8.0,8.0,15.0,2.0,0.0,0.0,30.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1.1860295725474514,-1.5980029869482213,0.14144872396597521,-1.3648014683906102,1.6004132150928267,-0.8469366111737137,-5.927716151939023,0.0,2.0,0.0,4.0,2.0,7.0,8.0,8.0,15.0,2.0,0.0,0.0,30.0,0.0,1.0
2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,0.29387063042078077,-0.5963376691775499,-0.47760228492079737,-0.474758483703463,0.9860229700239187,-0.3263225696132773,-6.084586359447198,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,0.29387063042078077,-0.5963376691775499,-0.47760228492079737,-0.474758483703463,0.9860229700239187,-0.3263225696132773,-6.084586359447198,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,0.29387063042078077,-0.5963376691775499,-0.47760228492079737,-0.474758483703463,0.9860229700239187,-0.3263225696132773,-6.084586359447198,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,0.29387063042078077,-0.5963376691775499,-0.47760228492079737,-0.474758483703463,0.9860229700239187,-0.3263225696132773,-6.084586359447198,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,26.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,70.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,4.0,3.0,1.0,2.0,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.3047965228968135,0.20356807360613058,0.0054299435386844595,0.16815093919386045,-0.47256643933524894,0.11523711725471214,-3.5804903579555667,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5093178186308169,-0.9462172150099767,1.213670543362473,-0.7305017210214582,-0.5872214751043946,-0.7283692393289808,-8.96735309321047,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,28.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,70.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,4.0,3.0,1.0,2.0,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.3047965228968135,0.20356807360613058,0.0054299435386844595,0.16815093919386045,-0.47256643933524894,0.11523711725471214,-3.5804903579555667,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5093178186308169,-0.9462172150099767,1.213670543362473,-0.7305017210214582,-0.5872214751043946,-0.7283692393289808,-8.96735309321047,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,28.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,70.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,4.0,3.0,1.0,2.0,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.3047965228968135,0.20356807360613058,0.0054299435386844595,0.16815093919386045,-0.47256643933524894,0.11523711725471214,-3.5804903579555667,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5093178186308169,-0.9462172150099767,1.213670543362473,-0.7305017210214582,-0.5872214751043946,-0.7283692393289808,-8.96735309321047,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,28.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,70.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,4.0,3.0,1.0,2.0,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.3047965228968135,0.20356807360613058,0.0054299435386844595,0.16815093919386045,-0.47256643933524894,0.11523711725471214,-3.5804903579555667,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5093178186308169,-0.9462172150099767,1.213670543362473,-0.7305017210214582,-0.5872214751043946,-0.7283692393289808,-8.96735309321047,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,28.0,0.0,0.0
2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,-0.28718710102889544,-0.9024763340705327,-0.8502253565874845,-0.4030299782115709,0.6777433242106431,-1.001503407282974,-28.4736108794337,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,0.0,0.0
2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,-0.28718710102889544,-0.9024763340705327,-0.8502253565874845,-0.4030299782115709,0.6777433242106431,-1.001503407282974,-28.4736108794337,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,0.0,0.0
2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,-0.28718710102889544,-0.9024763340705327,-0.8502253565874845,-0.4030299782115709,0.6777433242106431,-1.001503407282974,-28.4736108794337,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,0.0,0.0
2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,-0.28718710102889544,-0.9024763340705327,-0.8502253565874845,-0.4030299782115709,0.6777433242106431,-1.001503407282974,-28.4736108794337,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,23.0,0.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.16815636385115,-1.264619444970806,0.7210836793363982,-1.263915492886955,0.8295656673601794,-0.4213201366392865,0.8529934609545116,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,29.0,0.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,4.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.2637057089650303,0.25757877670651624,-0.4801605026129992,-0.12665139443403142,-1.603902294318011,0.746966302497005,-30.275832341661282,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.16815636385115,-1.264619444970806,0.7210836793363982,-1.263915492886955,0.8295656673601794,-0.4213201366392865,0.8529934609545116,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,29.0,0.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,4.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.2637057089650303,0.25757877670651624,-0.4801605026129992,-0.12665139443403142,-1.603902294318011,0.746966302497005,-30.275832341661282,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.16815636385115,-1.264619444970806,0.7210836793363982,-1.263915492886955,0.8295656673601794,-0.4213201366392865,0.8529934609545116,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,29.0,0.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,4.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.2637057089650303,0.25757877670651624,-0.4801605026129992,-0.12665139443403142,-1.603902294318011,0.746966302497005,-30.275832341661282,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.16815636385115,-1.264619444970806,0.7210836793363982,-1.263915492886955,0.8295656673601794,-0.4213201366392865,0.8529934609545116,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,29.0,0.0,0.0
2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,4.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.2637057089650303,0.25757877670651624,-0.4801605026129992,-0.12665139443403142,-1.603902294318011,0.746966302497005,-30.275832341661282,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,15.0,1.0,0.0
1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,-1.0857731682998502,0.49674050038382656,-1.2224853904623383,1.0915537947901066,0.100370237608012,-0.7308979997265415,-15.34338030546914,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,0.0
